play_id,game_id,posteam,defteam,side_of_field,yardline_100,down,yrdln,ydstogo,play_type,yards_gained,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post,epa,wp,def_wp,home_wp,away_wp,fumble_forced,fumble_out_of_bounds,safety,penalty,tackled_for_loss,fumble_lost,touchdown,pass_touchdown,rush_touchdown,return_touchdown,field_goal_attempt,fumble,passing_yards,receiving_yards,rushing_yards,fixed_drive_result,drive_time_of_possession,drive_end_transition,qb_epa
2386,2024_01_ARI_BUF,BUF,ARI,BUF,69,1,BUF 31,10,pass,3,short,right,-6,9,,,17,0,17,17,0,-0.285451837,0.567319393,0.432680607,0.567319393,0.432680607,0,0,0,0,0,0,0,0,0,0,0,0,3,3,,Punt,1:37,PUNT,-0.285451837
2423,2024_01_ARI_BUF,BUF,ARI,BUF,66,2,BUF 34,7,run,0,,,,,right,guard,17,0,17,17,0,-0.770659726,0.569048285,0.430951715,0.569048285,0.430951715,0,0,0,0,0,0,0,0,0,0,0,0,,,0,Punt,1:37,PUNT,-0.770659726
2445,2024_01_ARI_BUF,BUF,ARI,BUF,66,3,BUF 34,7,pass,0,deep,middle,41,,,,17,0,17,17,0,-1.393969296,0.534764886,0.465235114,0.534764886,0.465235114,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,1:37,PUNT,-1.393969296
2468,2024_01_ARI_BUF,BUF,ARI,BUF,66,4,BUF 34,7,punt,0,,,,,,,17,0,17,17,0,0.210434356,0.504012287,0.495987713,0.504012287,0.495987713,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,1:37,PUNT,0.210434356
2494,2024_01_ARI_BUF,ARI,BUF,ARI,79,1,ARI 21,10,pass,3,short,right,0,3,,,17,0,17,17,0,-0.346568403,0.461788148,0.538211852,0.538211852,0.461788148,0,0,0,0,0,0,0,0,0,0,0,0,3,3,,Turnover,0:51,FUMBLE,-0.346568403
2527,2024_01_ARI_BUF,ARI,BUF,ARI,76,2,ARI 24,7,pass,-3,,,,,,,17,0,17,17,0,-4.927136368,0.453712851,0.546287149,0.546287149,0.453712851,1,0,0,0,0,1,0,0,0,0,0,1,,,,Turnover,0:51,FUMBLE,-4.927136368
2561,2024_01_ARI_BUF,BUF,ARI,ARI,21,1,ARI 21,10,run,1,,,,,middle,,17,0,17,17,0,-0.492742059,0.680212617,0.319787383,0.680212617,0.319787383,0,0,0,0,0,0,0,0,0,0,0,0,,,1,Touchdown,2:48,TOUCHDOWN,-0.492742059
2583,2024_01_ARI_BUF,BUF,ARI,ARI,20,2,ARI 20,9,pass,7,short,left,7,0,,,17,0,17,17,0,0.395454568,0.664019048,0.335980952,0.664019048,0.335980952,0,0,0,0,0,0,0,0,0,0,0,0,7,7,,Touchdown,2:48,TOUCHDOWN,0.395454568
2608,2024_01_ARI_BUF,BUF,ARI,ARI,13,3,ARI 13,2,run,1,,,,,right,guard,17,0,17,17,0,-0.816518086,0.679447353,0.320552647,0.679447353,0.320552647,0,0,0,0,0,0,0,0,0,0,0,0,,,1,Touchdown,2:48,TOUCHDOWN,-0.816518086
2632,2024_01_ARI_BUF,BUF,ARI,ARI,12,4,ARI 12,1,run,1,,,,,middle,,17,0,17,17,0,1.343717469,0.636435568,0.363564432,0.636435568,0.363564432,0,0,0,0,0,0,0,0,0,0,0,0,,,1,Touchdown,2:48,TOUCHDOWN,1.343717469
2654,2024_01_ARI_BUF,BUF,ARI,ARI,11,1,ARI 11,10,pass,11,short,left,-2,13,,,17,0,23,17,6,1.761544416,0.699530602,0.300469398,0.699530602,0.300469398,0,0,0,0,0,0,1,1,0,0,0,0,11,11,,Touchdown,2:48,TOUCHDOWN,1.761544416
2684,2024_01_ARI_BUF,BUF,ARI,ARI,15,,ARI 15,0,extra_point,0,,,,,,,17,6,24,17,7,0.067573003,0.78107001,0.21892999,0.78107001,0.21892999,0,0,0,0,0,0,0,0,0,0,0,0,,,,Touchdown,2:48,TOUCHDOWN,0.067573003
2699,2024_01_ARI_BUF,ARI,BUF,BUF,35,,BUF 35,0,kickoff,0,,,,,,,24,-7,17,24,-7,0.292284292,0.217245221,0.782754779,0.782754779,0.217245221,0,0,0,0,0,0,0,0,0,0,0,0,,,,Field goal,4:05,FIELD_GOAL,0.292284292
2727,2024_01_ARI_BUF,ARI,BUF,ARI,70,1,ARI 30,10,run,3,,,,,middle,,24,-7,17,24,-7,-0.23892288,0.221348941,0.778651059,0.778651059,0.221348941,0,0,0,0,0,0,0,0,0,0,0,0,,,3,Field goal,4:05,FIELD_GOAL,-0.23892288
2749,2024_01_ARI_BUF,ARI,BUF,ARI,67,2,ARI 33,7,pass,0,deep,right,21,,,,24,-7,17,24,-7,-0.751263102,0.210979387,0.789020613,0.789020613,0.210979387,0,0,0,0,0,0,0,0,0,0,0,0,,,,Field goal,4:05,FIELD_GOAL,-0.751263102
2776,2024_01_ARI_BUF,ARI,BUF,ARI,67,3,ARI 33,7,run,29,,,,,left,end,24,-7,17,24,-7,3.158273512,0.187412828,0.812587172,0.812587172,0.187412828,0,0,0,0,0,0,0,0,0,0,0,0,,,29,Field goal,4:05,FIELD_GOAL,3.158273512
2808,2024_01_ARI_BUF,ARI,BUF,BUF,38,1,BUF 38,10,run,20,,,,,middle,,24,-7,17,24,-7,1.398078779,0.273718566,0.726281434,0.726281434,0.273718566,0,0,0,0,0,0,0,0,0,0,0,0,,,20,Field goal,4:05,FIELD_GOAL,1.398078779
2830,2024_01_ARI_BUF,ARI,BUF,BUF,18,1,BUF 18,10,run,4,,,,,left,end,24,-7,17,24,-7,-0.162869629,0.314806968,0.685193032,0.685193032,0.314806968,0,0,0,0,0,0,0,0,0,0,0,0,,,4,Field goal,4:05,FIELD_GOAL,-0.162869629
2857,2024_01_ARI_BUF,ARI,BUF,,,,BUF 14,0,,,,,,,,,24,-7,17,24,-7,0,0.312308669,0.687691331,0.687691331,0.312308669,,,,,,,,,,,,,,,,Field goal,4:05,FIELD_GOAL,0
2877,2024_01_ARI_BUF,ARI,BUF,BUF,14,2,BUF 14,6,run,2,,,,,right,tackle,24,-7,17,24,-7,-0.399986421,0.312308669,0.687691331,0.687691331,0.312308669,0,0,0,0,0,0,0,0,0,0,0,0,,,2,Field goal,4:05,FIELD_GOAL,-0.399986421
2899,2024_01_ARI_BUF,ARI,BUF,BUF,12,3,BUF 12,4,run,0,,,,,left,end,24,-7,17,24,-7,-1.325622667,0.311914265,0.688085735,0.688085735,0.311914265,0,0,0,0,0,0,0,0,0,0,0,0,,,0,Field goal,4:05,FIELD_GOAL,-1.325622667
2921,2024_01_ARI_BUF,ARI,BUF,BUF,12,4,BUF 12,4,field_goal,0,,,,,,,24,-7,20,24,-4,0.161688257,0.220384225,0.779615775,0.779615775,0.220384225,0,0,0,0,0,0,0,0,0,0,1,0,,,,Field goal,4:05,FIELD_GOAL,0.161688257
2941,2024_01_ARI_BUF,BUF,ARI,ARI,35,,ARI 35,0,kickoff,0,,,,,,,20,4,24,20,4,0.285440878,0.75808847,0.24191153,0.75808847,0.24191153,0,0,0,0,0,0,0,0,0,0,0,0,,,,Touchdown,4:48,TOUCHDOWN,0.285440878
2979,2024_01_ARI_BUF,BUF,ARI,BUF,70,1,BUF 30,10,run,6,,,,,right,guard,20,4,24,20,4,0.295888798,0.763999581,0.236000419,0.763999581,0.236000419,0,0,0,0,0,0,0,0,0,0,0,0,,,6,Touchdown,4:48,TOUCHDOWN,0.295888798
3001,2024_01_ARI_BUF,BUF,ARI,BUF,64,2,BUF 36,4,pass,19,short,left,14,5,,,20,4,24,20,4,1.187408582,0.780738771,0.219261229,0.780738771,0.219261229,0,0,0,0,0,0,0,0,0,0,0,0,19,19,,Touchdown,4:48,TOUCHDOWN,1.187408582
3030,2024_01_ARI_BUF,BUF,ARI,ARI,45,1,ARI 45,10,run,1,,,,,right,end,20,4,24,20,4,-0.504330723,0.812809467,0.187190533,0.812809467,0.187190533,0,0,0,0,0,0,0,0,0,0,0,0,,,1,Touchdown,4:48,TOUCHDOWN,-0.504330723
3052,2024_01_ARI_BUF,BUF,ARI,ARI,44,2,ARI 44,9,pass,0,short,right,13,,,,20,4,24,20,4,-0.819686915,0.795293808,0.204706192,0.795293808,0.204706192,0,0,0,0,0,0,0,0,0,0,0,0,,,,Touchdown,4:48,TOUCHDOWN,-0.819686915
3075,2024_01_ARI_BUF,BUF,ARI,ARI,44,3,ARI 44,9,no_play,0,,,,,,,20,4,24,20,4,-0.68934781,0.770304501,0.229695499,0.770304501,0.229695499,0,0,0,1,0,0,0,0,0,0,0,0,,,,Touchdown,4:48,TOUCHDOWN,-0.68934781
3099,2024_01_ARI_BUF,BUF,ARI,ARI,49,3,ARI 49,14,pass,12,short,middle,6,6,,,20,4,24,20,4,0.223311066,0.752879977,0.247120023,0.752879977,0.247120023,0,0,0,0,0,0,0,0,0,0,0,0,12,12,,Touchdown,4:48,TOUCHDOWN,0.223311066
3124,2024_01_ARI_BUF,BUF,ARI,ARI,37,4,ARI 37,2,run,5,,,,,right,end,20,4,24,20,4,2.453889751,0.768989027,0.231010973,0.768989027,0.231010973,0,0,0,0,0,0,0,0,0,0,0,0,,,5,Touchdown,4:48,TOUCHDOWN,2.453889751
3165,2024_01_ARI_BUF,,,,,,ARI 32,0,no_play,0,,,,,,,,,,,,0,0.825789034,0.174210966,0.825789034,0.174210966,0,0,0,0,0,0,0,0,0,0,0,0,,,,Touchdown,4:48,TOUCHDOWN,0
3151,2024_01_ARI_BUF,BUF,ARI,ARI,32,1,ARI 32,10,run,-2,,,,,left,end,20,4,24,20,4,-0.933668315,0.825789034,0.174210966,0.825789034,0.174210966,0,0,0,0,1,0,0,0,0,0,0,0,,,-2,Touchdown,4:48,TOUCHDOWN,-0.933668315
3182,2024_01_ARI_BUF,BUF,ARI,ARI,34,2,ARI 34,12,pass,28,deep,right,28,0,,,20,4,24,20,4,2.773759442,0.806010246,0.193989754,0.806010246,0.193989754,0,0,0,0,0,0,0,0,0,0,0,0,28,28,,Touchdown,4:48,TOUCHDOWN,2.773759442
3207,2024_01_ARI_BUF,BUF,ARI,ARI,6,1,ARI 6,6,pass,0,short,right,6,,,,20,4,24,20,4,-0.535556788,0.854921937,0.145078063,0.854921937,0.145078063,0,0,0,0,0,0,0,0,0,0,0,0,,,,Touchdown,4:48,TOUCHDOWN,-0.535556788
3230,2024_01_ARI_BUF,BUF,ARI,ARI,6,2,ARI 6,6,run,6,,,,,right,guard,20,4,30,20,10,2.038612367,0.850667536,0.149332464,0.850667536,0.149332464,0,0,0,0,0,0,1,0,1,0,0,0,,,6,Touchdown,4:48,TOUCHDOWN,2.038612367
3253,2024_01_ARI_BUF,BUF,ARI,ARI,15,,ARI 15,0,extra_point,0,,,,,,,20,10,31,20,11,0.067573003,0.928641917,0.071358083,0.928641917,0.071358083,0,0,0,0,0,0,0,0,0,0,0,0,,,,Touchdown,4:48,TOUCHDOWN,0.067573003
3273,2024_01_ARI_BUF,ARI,BUF,BUF,35,,BUF 35,0,kickoff,0,,,,,,,31,-11,26,31,-5,5.802009036,0.069386676,0.930613324,0.930613324,0.069386676,0,0,0,0,0,0,1,0,0,1,0,0,,,,Touchdown,0:13,TOUCHDOWN,5.802009036
3304,2024_01_ARI_BUF,ARI,BUF,BUF,2,,BUF 2,0,run,2,,,,,,,31,-5,28,31,-3,1.053,0.222673036,0.777326964,0.777326964,0.222673036,0,0,0,0,0,0,0,0,0,0,0,0,,,,Touchdown,0:13,TOUCHDOWN,1.053
3317,2024_01_ARI_BUF,BUF,ARI,ARI,35,,ARI 35,0,kickoff,0,,,,,,,28,3,31,28,3,0.188653676,0.754164934,0.245835066,0.754164934,0.245835066,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,3:14,PUNT,0.188653676
3345,2024_01_ARI_BUF,BUF,ARI,BUF,70,1,BUF 30,10,run,9,,,,,middle,,28,3,31,28,3,0.881010117,0.760141611,0.239858389,0.760141611,0.239858389,0,0,0,0,0,0,0,0,0,0,0,0,,,9,Punt,3:14,PUNT,0.881010117
3367,2024_01_ARI_BUF,BUF,ARI,BUF,61,2,BUF 39,1,run,3,,,,,left,guard,28,3,31,28,3,-1.103715816,0.819842279,0.180157721,0.819842279,0.180157721,0,0,0,1,0,0,0,0,0,0,0,0,,,3,Punt,3:14,PUNT,-1.103715816
3426,2024_01_ARI_BUF,BUF,ARI,BUF,68,2,BUF 32,8,pass,11,short,left,5,6,,,28,3,31,28,3,1.071356086,0.769796371,0.230203629,0.769796371,0.230203629,0,0,0,0,0,0,0,0,0,0,0,0,11,11,,Punt,3:14,PUNT,1.071356086
3451,2024_01_ARI_BUF,BUF,ARI,BUF,57,1,BUF 43,10,run,-3,,,,,right,end,28,3,31,28,3,-1.020534619,0.8185395,0.1814605,0.8185395,0.1814605,0,0,0,0,1,0,0,0,0,0,0,0,,,-3,Punt,3:14,PUNT,-1.020534619
3473,2024_01_ARI_BUF,BUF,ARI,BUF,60,2,BUF 40,13,pass,7,short,left,-2,9,,,28,3,31,28,3,0.094827244,0.779605627,0.220394373,0.779605627,0.220394373,0,0,0,0,0,0,0,0,0,0,0,0,7,7,,Punt,3:14,PUNT,0.094827244
3498,2024_01_ARI_BUF,BUF,ARI,BUF,53,3,BUF 47,6,pass,0,short,middle,3,,,,28,3,31,28,3,-1.402999727,0.78031671,0.21968329,0.78031671,0.21968329,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,3:14,PUNT,-1.402999727
3521,2024_01_ARI_BUF,BUF,ARI,BUF,53,4,BUF 47,6,punt,0,,,,,,,28,3,31,28,3,-0.325115661,0.723262906,0.276737094,0.723262906,0.276737094,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,3:14,PUNT,-0.325115661
3541,2024_01_ARI_BUF,ARI,BUF,ARI,81,1,ARI 19,10,pass,0,short,left,-3,,,,31,-3,28,31,-3,-0.483065779,0.316443533,0.683556467,0.683556467,0.316443533,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,0:47,PUNT,-0.483065779
3581,2024_01_ARI_BUF,ARI,BUF,ARI,81,2,ARI 19,10,pass,0,short,right,-6,,,,31,-3,28,31,-3,-0.586620493,0.291779995,0.708220005,0.708220005,0.291779995,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,0:47,PUNT,-0.586620493
3608,2024_01_ARI_BUF,ARI,BUF,ARI,81,3,ARI 19,10,pass,-5,,,,,,,31,-3,28,31,-3,-1.281102665,0.263258517,0.736741483,0.736741483,0.263258517,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,0:47,PUNT,-1.281102665
3628,2024_01_ARI_BUF,ARI,BUF,ARI,86,4,ARI 14,15,punt,0,,,,,,,31,-3,28,31,-3,-1.145614445,0.198332578,0.801667422,0.801667422,0.198332578,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,0:47,PUNT,-1.145614445
3647,2024_01_ARI_BUF,BUF,ARI,ARI,42,1,ARI 42,10,run,9,,,,,middle,,28,3,31,28,3,0.660388995,0.837822795,0.162177205,0.837822795,0.162177205,0,0,0,0,0,0,0,0,0,0,0,0,,,9,Field goal,2:34,FIELD_GOAL,0.660388995
3671,2024_01_ARI_BUF,BUF,ARI,ARI,33,2,ARI 33,1,no_play,0,,,,,,,28,3,31,28,3,0.150044496,0.861815929,0.138184071,0.861815929,0.138184071,0,0,0,1,0,0,0,0,0,0,0,0,,,,Field goal,2:34,FIELD_GOAL,0.150044496
3695,2024_01_ARI_BUF,BUF,ARI,ARI,28,1,ARI 28,10,run,7,,,,,middle,,28,3,31,28,3,0.460642304,0.848733842,0.151266158,0.848733842,0.151266158,0,0,0,0,0,0,0,0,0,0,0,0,,,7,Field goal,2:34,FIELD_GOAL,0.460642304
3719,2024_01_ARI_BUF,BUF,ARI,ARI,21,2,ARI 21,3,run,1,,,,,left,tackle,28,3,31,28,3,-0.45467643,0.870734751,0.129265249,0.870734751,0.129265249,0,0,0,0,0,0,0,0,0,0,0,0,,,1,Field goal,2:34,FIELD_GOAL,-0.45467643
3741,2024_01_ARI_BUF,BUF,ARI,ARI,20,3,ARI 20,2,run,-1,,,,,left,guard,28,3,31,28,3,-1.196252836,0.878471494,0.121528506,0.878471494,0.121528506,0,0,0,0,1,0,0,0,0,0,0,0,,,-1,Field goal,2:34,FIELD_GOAL,-1.196252836
3763,2024_01_ARI_BUF,BUF,ARI,ARI,21,4,ARI 21,3,field_goal,0,,,,,,,28,3,34,28,6,0.528454238,0.895691931,0.104308069,0.895691931,0.104308069,0,0,0,0,0,0,0,0,0,0,1,0,,,,Field goal,2:34,FIELD_GOAL,0.528454238
3790,2024_01_ARI_BUF,ARI,BUF,BUF,35,,BUF 35,0,kickoff,0,,,,,,,34,-6,28,34,-6,0.880228429,0.160591066,0.839408934,0.839408934,0.160591066,0,0,0,1,0,0,0,0,0,0,0,0,,,,Turnover on downs,1:30,DOWNS,0.880228429
3806,2024_01_ARI_BUF,ARI,BUF,ARI,60,1,ARI 40,10,pass,0,deep,right,25,,,,34,-6,28,34,-6,-0.486029301,0.185252622,0.814747378,0.814747378,0.185252622,0,0,0,0,0,0,0,0,0,0,0,0,,,,Turnover on downs,1:30,DOWNS,-0.486029301
3845,2024_01_ARI_BUF,ARI,BUF,ARI,60,2,ARI 40,10,pass,5,short,right,5,0,,,34,-6,28,34,-6,0.156678203,0.15967001,0.84032999,0.84032999,0.15967001,0,0,0,0,0,0,0,0,0,0,0,0,5,5,,Turnover on downs,1:30,DOWNS,0.156678203
3870,2024_01_ARI_BUF,ARI,BUF,ARI,55,3,ARI 45,5,pass,12,short,left,4,8,,,34,-6,28,34,-6,1.312147792,0.152924925,0.847075075,0.847075075,0.152924925,0,0,0,0,0,0,0,0,0,0,0,0,12,12,,Turnover on downs,1:30,DOWNS,1.312147792
3900,2024_01_ARI_BUF,ARI,BUF,BUF,43,1,BUF 43,10,pass,4,short,left,4,0,,,34,-6,28,34,-6,-0.087526935,0.235754848,0.764245152,0.764245152,0.235754848,0,0,0,0,0,0,0,0,0,0,0,0,4,4,,Turnover on downs,1:30,DOWNS,-0.087526935
3925,2024_01_ARI_BUF,ARI,BUF,BUF,39,2,BUF 39,6,pass,7,short,right,7,0,,,34,-6,28,34,-6,0.701580538,0.231106102,0.768893898,0.768893898,0.231106102,0,0,0,0,0,0,0,0,0,0,0,0,7,7,,Turnover on downs,1:30,DOWNS,0.701580538
3955,2024_01_ARI_BUF,ARI,BUF,BUF,32,1,BUF 32,10,pass,0,short,left,3,,,,34,-6,28,34,-6,-0.237209084,0.227975041,0.772024959,0.772024959,0.227975041,0,0,0,0,0,0,0,0,0,0,0,0,,,,Turnover on downs,1:30,DOWNS,-0.237209084
4001,2024_01_ARI_BUF,ARI,BUF,BUF,32,2,BUF 32,10,pass,0,short,middle,15,,,,34,-6,28,34,-6,-0.321495876,0.197912842,0.802087158,0.802087158,0.197912842,0,0,0,0,0,0,0,0,0,0,0,0,,,,Turnover on downs,1:30,DOWNS,-0.321495876
4033,2024_01_ARI_BUF,ARI,BUF,BUF,32,3,BUF 32,10,run,3,,,,,right,guard,34,-6,28,34,-6,-0.699404426,0.166116372,0.833883628,0.833883628,0.166116372,0,0,0,0,0,0,0,0,0,0,0,0,,,3,Turnover on downs,1:30,DOWNS,-0.699404426
4055,2024_01_ARI_BUF,,,,,,BUF 29,0,no_play,0,,,,,,,,,,,,0,0.136108994,0.863891006,0.863891006,0.136108994,0,0,0,0,0,0,0,0,0,0,0,0,,,,Turnover on downs,1:30,DOWNS,0
4062,2024_01_ARI_BUF,ARI,BUF,BUF,29,4,BUF 29,7,pass,0,deep,left,27,,,,34,-6,28,34,-6,-2.050920849,0.136108994,0.863891006,0.863891006,0.136108994,0,0,0,0,0,0,0,0,0,0,0,0,,,,Turnover on downs,1:30,DOWNS,-2.050920849
4094,2024_01_ARI_BUF,BUF,ARI,BUF,71,1,BUF 29,10,qb_kneel,-1,,,,,,,28,6,34,28,6,0,0.985698521,0.014301479,0.985698521,0.014301479,0,0,0,0,0,0,0,0,0,0,0,0,,,-1,End of half,0:26,END_GAME,0
4116,2024_01_ARI_BUF,BUF,ARI,,,,,0,,,,,,,,,28,6,34,28,6,,,,1,0,,,,,,,,,,,,,,,,End of half,0:26,END_GAME,
1,2024_01_BAL_KC,,,,,,KC 35,0,,,,,,,,,,,,,,0,0.433207959,0.566792041,0.566792041,0.433207959,,,,,,,,,,,,,,,,Touchdown,,,0
43,2024_01_BAL_KC,BAL,KC,KC,35,,KC 35,0,kickoff,0,,,,,,,0,0,0,0,0,0.257819156,0.433207959,0.566792041,0.566792041,0.433207959,0,0,0,0,0,0,0,0,0,0,0,0,,,,Touchdown,6:46,TOUCHDOWN,0.257819156
60,2024_01_BAL_KC,BAL,KC,BAL,70,1,BAL 30,10,run,2,,,,,left,end,0,0,0,0,0,-0.295176591,0.433546245,0.566453755,0.566453755,0.433546245,0,0,0,0,0,0,0,0,0,0,0,0,,,2,Touchdown,6:46,TOUCHDOWN,-0.295176591
82,2024_01_BAL_KC,BAL,KC,BAL,68,2,BAL 32,8,no_play,0,,,,,,,0,0,0,0,0,-0.711562427,0.421648473,0.578351527,0.578351527,0.421648473,0,0,0,1,0,0,0,0,0,0,0,0,,,,Touchdown,6:46,TOUCHDOWN,-0.711562427
118,2024_01_BAL_KC,BAL,KC,BAL,73,2,BAL 27,13,pass,2,short,right,-4,6,,,0,0,0,0,0,-0.389465509,0.404215187,0.595784813,0.595784813,0.404215187,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,Touchdown,6:46,TOUCHDOWN,-0.389465509
148,2024_01_BAL_KC,BAL,KC,BAL,71,3,BAL 29,11,pass,18,short,right,1,17,,,0,0,0,0,0,2.754249539,0.384187996,0.615812004,0.615812004,0.384187996,0,0,0,0,0,0,0,0,0,0,0,0,18,18,,Touchdown,6:46,TOUCHDOWN,2.754249539
183,2024_01_BAL_KC,BAL,KC,BAL,53,1,BAL 47,10,run,1,,,,,middle,,0,0,0,0,0,-0.493736951,0.46242705,0.53757295,0.53757295,0.46242705,0,0,0,0,0,0,0,0,0,0,0,0,,,1,Touchdown,6:46,TOUCHDOWN,-0.493736951
205,2024_01_BAL_KC,BAL,KC,BAL,52,2,BAL 48,9,pass,0,short,left,-6,,,,0,0,0,0,0,-0.900427808,0.46184656,0.53815344,0.53815344,0.46184656,0,0,0,0,0,0,0,0,0,0,0,0,,,,Touchdown,6:46,TOUCHDOWN,-0.900427808
239,2024_01_BAL_KC,BAL,KC,BAL,52,3,BAL 48,9,no_play,,,,,,,,0,0,0,0,0,0.002258558,0.429563642,0.570436358,0.570436358,0.429563642,,,,,,,,,,,,,,,,Touchdown,6:46,TOUCHDOWN,0.002258558
273,2024_01_BAL_KC,BAL,KC,BAL,52,3,BAL 48,9,pass,19,deep,middle,18,1,,,0,0,0,0,0,2.67281892,0.429563642,0.570436358,0.570436358,0.429563642,0,0,0,0,0,0,0,0,0,0,0,0,19,19,,Touchdown,6:46,TOUCHDOWN,2.67281892
298,2024_01_BAL_KC,BAL,KC,KC,33,1,KC 33,10,run,6,,,,,right,end,0,0,0,0,0,0.307489728,0.53041178,0.46958822,0.46958822,0.53041178,0,0,0,0,0,0,0,0,0,0,0,0,,,6,Touchdown,6:46,TOUCHDOWN,0.307489728
320,2024_01_BAL_KC,BAL,KC,KC,27,2,KC 27,4,run,3,,,,,middle,,0,0,0,0,0,0.002683554,0.534062743,0.465937257,0.465937257,0.534062743,0,0,0,0,0,0,0,0,0,0,0,0,,,3,Touchdown,6:46,TOUCHDOWN,0.002683554
342,2024_01_BAL_KC,BAL,KC,KC,24,3,KC 24,1,run,11,,,,,left,end,0,0,0,0,0,0.986947262,0.531491995,0.468508005,0.468508005,0.531491995,0,0,0,0,0,0,0,0,0,0,0,0,,,11,Touchdown,6:46,TOUCHDOWN,0.986947262
369,2024_01_BAL_KC,BAL,KC,KC,13,1,KC 13,10,run,8,,,,,left,end,0,0,0,0,0,0.604237055,0.569375098,0.430624902,0.430624902,0.569375098,0,0,0,0,0,0,0,0,0,0,0,0,,,8,Touchdown,6:46,TOUCHDOWN,0.604237055
391,2024_01_BAL_KC,BAL,KC,KC,5,2,KC 5,2,run,5,,,,,right,guard,0,0,6,0,6,1.431643145,0.596374989,0.403625011,0.403625011,0.596374989,0,0,0,0,0,0,1,0,1,0,0,0,,,5,Touchdown,6:46,TOUCHDOWN,1.431643145
414,2024_01_BAL_KC,BAL,KC,KC,15,,KC 15,0,extra_point,0,,,,,,,0,6,7,0,7,0.067573003,0.619921061,0.380078939,0.380078939,0.619921061,0,0,0,0,0,0,0,0,0,0,0,0,,,,Touchdown,6:46,TOUCHDOWN,0.067573003
429,2024_01_BAL_KC,KC,BAL,BAL,35,,BAL 35,0,kickoff,0,,,,,,,7,-7,0,7,-7,0.52207529,0.378288358,0.621711642,0.378288358,0.621711642,0,0,0,0,0,0,0,0,0,0,0,0,,,,Touchdown,2:19,TOUCHDOWN,0.52207529
459,2024_01_BAL_KC,KC,BAL,KC,67,1,KC 33,10,pass,11,short,left,4,7,,,7,-7,0,7,-7,0.701905435,0.408014953,0.591985047,0.408014953,0.591985047,0,0,0,0,0,0,0,0,0,0,0,0,11,11,,Touchdown,2:19,TOUCHDOWN,0.701905435
488,2024_01_BAL_KC,KC,BAL,KC,56,1,KC 44,10,pass,0,,,,,,,7,-7,0,7,-7,-0.483645933,0.427155346,0.572844654,0.427155346,0.572844654,0,0,0,0,0,0,0,0,0,0,0,0,,,,Touchdown,2:19,TOUCHDOWN,-0.483645933
517,2024_01_BAL_KC,KC,BAL,KC,56,2,KC 44,10,run,4,,,,,middle,,7,-7,0,7,-7,-0.540294341,0.410729021,0.589270979,0.410729021,0.589270979,0,0,0,0,0,0,0,0,0,0,0,0,,,4,Touchdown,2:19,TOUCHDOWN,-0.540294341
539,2024_01_BAL_KC,KC,BAL,KC,52,3,KC 48,6,pass,16,short,middle,4,12,,,7,-7,0,7,-7,3.200757863,0.399858296,0.600141704,0.399858296,0.600141704,0,0,0,1,0,0,0,0,0,0,0,0,16,16,,Touchdown,2:19,TOUCHDOWN,3.200757863
575,2024_01_BAL_KC,KC,BAL,BAL,21,1,BAL 21,10,run,21,,,,,right,end,7,-7,6,7,-1,2.1851336,0.481658459,0.518341541,0.481658459,0.518341541,0,0,0,0,0,0,1,0,1,0,0,0,,,21,Touchdown,2:19,TOUCHDOWN,2.1851336
598,2024_01_BAL_KC,KC,BAL,BAL,15,,BAL 15,0,extra_point,0,,,,,,,7,-1,7,7,0,0.067573003,0.554388704,0.445611296,0.554388704,0.445611296,0,0,0,0,0,0,0,0,0,0,0,0,,,,Touchdown,2:19,TOUCHDOWN,0.067573003
613,2024_01_BAL_KC,BAL,KC,KC,35,,KC 35,0,kickoff,0,,,,,,,7,0,7,7,0,0.292021904,0.441675663,0.558324337,0.558324337,0.441675663,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,3:00,PUNT,0.292021904
637,2024_01_BAL_KC,BAL,KC,BAL,70,1,BAL 30,10,pass,15,short,left,11,4,,,7,0,7,7,0,0.995874877,0.44201535,0.55798465,0.55798465,0.44201535,0,0,0,0,0,0,0,0,0,0,0,0,15,15,,Punt,3:00,PUNT,0.995874877
662,2024_01_BAL_KC,BAL,KC,BAL,55,1,BAL 45,10,run,1,,,,,left,end,7,0,7,7,0,-0.417142692,0.470991313,0.529008687,0.529008687,0.470991313,0,0,0,0,0,0,0,0,0,0,0,0,,,1,Punt,3:00,PUNT,-0.417142692
